CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment
13016.0,73,3,789.89,2,3,3,8,At Risk
13017.0,7,1,204.0,5,1,1,7,New Customers
13018.0,16,28,7277.7,4,5,5,14,Champions
13021.0,4,9,2616.38,5,5,5,15,Champions
13023.0,64,2,689.9,3,2,3,8,Others
13026.0,1,5,975.36,5,4,4,13,Champions
13027.0,114,6,6912.0,2,5,5,12,At Risk
13028.0,23,2,661.3199999999999,4,2,3,9,Potential Loyalists
13029.0,31,3,1247.5,4,3,4,11,Potential Loyalists
13030.0,11,2,799.48,5,2,3,10,Potential Loyalists
13032.0,52,2,1010.18,3,2,4,9,Others
13033.0,357,1,190.55,1,1,1,3,Lost Customers
13034.0,55,2,642.77,3,2,3,8,Others
13035.0,74,2,921.88,2,2,3,7,Others
13037.0,138,3,881.07,2,3,3,8,At Risk
13038.0,80,3,908.46,2,3,3,8,At Risk
13040.0,9,2,676.99,5,2,3,10,Potential Loyalists
13043.0,273,1,516.42,1,1,3,5,Lost Customers
13044.0,291,1,560.47,1,1,3,5,Lost Customers
13045.0,99,1,305.28000000000003,2,1,2,5,Others
13046.0,31,2,629.31,4,2,3,9,Potential Loyalists
13047.0,32,10,3237.54,4,5,5,14,Champions
13048.0,14,4,1835.91,4,4,4,12,Champions
13049.0,64,2,656.6800000000001,3,2,3,8,Others
13050.0,15,17,5836.86,4,5,5,14,Champions
13052.0,212,1,348.15000000000003,1,1,2,4,Lost Customers
13055.0,78,3,1214.41,2,3,4,9,At Risk
13058.0,25,3,271.40000000000003,4,3,2,9,Potential Loyalists
13059.0,250,1,183.4,1,1,1,3,Lost Customers
13060.0,254,1,307.53,1,1,2,4,Lost Customers
13061.0,72,1,248.61,3,1,1,5,Others
13062.0,191,1,346.98,1,1,2,4,Lost Customers
13064.0,13,4,1119.49,5,4,4,13,Champions
13065.0,373,1,205.86,1,1,1,3,Lost Customers
13066.0,24,2,470.8,4,2,2,8,Potential Loyalists
13067.0,82,1,115.46000000000001,2,1,1,4,Others
13068.0,10,2,344.0,5,2,2,9,Potential Loyalists
13069.0,1,24,4436.12,5,5,5,15,Champions
13070.0,192,1,228.8,1,1,1,3,Lost Customers
13072.0,267,1,177.15,1,1,1,3,Lost Customers
13075.0,130,1,919.61,2,1,3,6,Others
13077.0,1,4,729.27,5,4,3,12,Loyal Customers
13078.0,3,26,12627.94,5,5,5,15,Champions
13079.0,4,5,220.10000000000002,5,4,1,10,Loyal Customers
13080.0,179,1,58.08,2,1,1,4,Others
13081.0,12,11,28337.38,5,5,5,15,Champions
13082.0,126,9,3613.63,2,5,5,12,At Risk
13083.0,4,2,303.75,5,2,2,9,Potential Loyalists
13085.0,158,2,416.08000000000004,2,2,2,6,Others
13089.0,3,97,58825.83,5,5,5,15,Champions
13090.0,9,14,8910.82,5,5,5,15,Champions
13091.0,28,1,345.82,4,1,2,7,Others
13092.0,71,5,477.83,3,4,2,9,Loyal Customers
13093.0,276,8,7832.47,1,5,5,11,At Risk
13094.0,21,12,1927.3200000000002,4,5,4,13,Champions
13095.0,71,1,74.39999999999999,3,1,1,5,Others
13097.0,33,10,6010.42,4,5,5,14,Champions
13098.0,1,28,28882.44,5,5,5,15,Champions
13099.0,99,1,207.35999999999999,2,1,1,4,Others
13101.0,234,1,101.19,1,1,1,3,Lost Customers
13102.0,1,24,6424.09,5,5,5,15,Champions
13103.0,40,1,243.94,3,1,1,5,Others
13104.0,3,6,1098.48,5,5,4,14,Champions
13106.0,133,1,76.5,2,1,1,4,Others
13107.0,44,4,1531.6200000000001,3,4,4,11,Loyal Customers
13108.0,373,1,350.06,1,1,2,4,Lost Customers
13109.0,60,2,786.54,3,2,3,8,Others
13110.0,31,7,1488.67,4,5,4,13,Champions
13113.0,1,24,12245.960000000001,5,5,5,15,Champions
13115.0,12,4,2294.78,5,4,5,14,Champions
13116.0,138,1,501.14,2,1,3,6,Others
13117.0,22,8,984.91,4,5,4,13,Champions
13118.0,20,5,1197.81,4,4,4,12,Champions
13120.0,239,1,30.599999999999998,1,1,1,3,Lost Customers
13121.0,269,1,283.73,1,1,2,4,Lost Customers
13122.0,94,2,922.39,2,2,3,7,Others
13124.0,90,3,3866.33,2,3,5,10,At Risk
13126.0,5,8,2099.64,5,5,5,15,Champions
13127.0,78,1,259.17,2,1,2,5,Others
13130.0,94,1,64.0,2,1,1,4,Others
13131.0,23,3,1073.3,4,3,4,11,Potential Loyalists
13132.0,262,1,77.3,1,1,1,3,Lost Customers
13133.0,274,2,109.8,1,2,1,4,Lost Customers
13134.0,86,4,1793.58,2,4,4,10,At Risk
13135.0,197,1,3096.0,1,1,5,7,Lost Customers
13136.0,56,5,2607.61,3,4,5,12,Loyal Customers
13137.0,11,8,3650.41,5,5,5,15,Champions
13138.0,22,6,962.39,4,5,4,13,Champions
13139.0,16,7,5064.94,4,5,5,14,Champions
13140.0,108,3,423.72,2,3,2,7,At Risk
13141.0,85,5,2388.75,2,4,5,11,At Risk
13142.0,19,1,307.09,4,1,2,7,Others
13144.0,333,1,110.95,1,1,1,3,Lost Customers
13145.0,40,4,618.52,3,4,3,10,Loyal Customers
13146.0,26,1,228.91,4,1,1,6,Others
13147.0,10,4,712.8000000000001,5,4,3,12,Loyal Customers
13148.0,29,12,3707.12,4,5,5,14,Champions
13149.0,14,4,1676.06,4,4,4,12,Champions
13151.0,296,1,1257.8700000000001,1,1,4,6,Lost Customers
13153.0,6,1,486.22,5,1,2,8,New Customers
13155.0,33,4,971.76,3,4,4,11,Loyal Customers
13157.0,49,4,1741.22,3,4,4,11,Loyal Customers
13158.0,95,4,1201.06,2,4,4,10,At Risk
13159.0,9,4,1437.85,5,4,4,13,Champions
13160.0,22,1,91.8,4,1,1,6,Others
13161.0,313,1,112.75,1,1,1,3,Lost Customers
13162.0,122,4,1688.29,2,4,4,10,At Risk
13165.0,46,2,1021.48,3,2,4,9,Others
13166.0,283,1,417.2,1,1,2,4,Lost Customers
13167.0,19,4,791.33,4,4,3,11,Loyal Customers
13168.0,36,4,1319.19,3,4,4,11,Loyal Customers
13169.0,64,2,712.88,3,2,3,8,Others
13170.0,27,1,116.00999999999999,4,1,1,6,Others
13171.0,22,3,468.41,4,3,2,9,Potential Loyalists
13173.0,4,2,353.65,5,2,2,9,Potential Loyalists
13174.0,16,3,2817.03,4,3,5,12,Potential Loyalists
13176.0,46,1,492.84,3,1,3,7,Others
13177.0,65,1,282.45,3,1,2,6,Others
13178.0,26,11,5725.47,4,5,5,14,Champions
13182.0,45,1,121.18,3,1,1,5,Others
13183.0,8,9,3957.78,5,5,5,15,Champions
13184.0,15,10,1701.29,4,5,4,13,Champions
13185.0,268,1,71.4,1,1,1,3,Lost Customers
13186.0,40,3,1575.89,3,3,4,10,Others
13187.0,337,1,236.02,1,1,1,3,Lost Customers
13188.0,11,1,114.60000000000001,5,1,1,7,New Customers
13189.0,19,2,260.68,4,2,2,8,Potential Loyalists
13192.0,95,2,911.94,2,2,3,7,Others
13193.0,61,1,117.88,3,1,1,5,Others
13194.0,136,1,60.7,2,1,1,4,Others
13196.0,11,4,1797.78,5,4,4,13,Champions
13198.0,10,6,3401.2400000000002,5,5,5,15,Champions
13199.0,4,38,9817.12,5,5,5,15,Champions
13200.0,19,4,870.09,4,4,3,11,Loyal Customers
13203.0,10,4,869.46,5,4,3,12,Loyal Customers
13207.0,15,2,250.26000000000002,4,2,2,8,Potential Loyalists
13208.0,59,6,1223.9,3,5,4,12,Loyal Customers
13209.0,30,8,5891.61,4,5,5,14,Champions
13210.0,94,1,353.48,2,1,2,5,Others
13211.0,10,3,1197.42,5,3,4,12,Potential Loyalists
13212.0,20,3,788.08,4,3,3,10,Potential Loyalists
13213.0,57,5,1520.58,3,4,4,11,Loyal Customers
13216.0,268,1,333.74,1,1,2,4,Lost Customers
13217.0,122,3,533.98,2,3,3,8,At Risk
13218.0,127,1,62.63999999999999,2,1,1,4,Others
13220.0,78,4,819.2900000000001,2,4,3,9,At Risk
13221.0,240,2,847.41,1,2,3,6,Lost Customers
13223.0,200,2,163.20000000000002,1,2,1,4,Lost Customers
13224.0,60,2,2155.95,3,2,5,10,Others
13225.0,3,7,6463.84,5,5,5,15,Champions
13226.0,273,1,108.21000000000001,1,1,1,3,Lost Customers
13227.0,202,1,257.7,1,1,2,4,Lost Customers
13228.0,81,1,358.0,2,1,2,5,Others
13229.0,226,1,160.95,1,1,1,3,Lost Customers
13230.0,4,14,2806.97,5,5,5,15,Champions
13232.0,13,7,1357.6,5,5,4,14,Champions
13233.0,74,2,605.12,2,2,3,7,Others
13235.0,212,1,1031.07,1,1,4,6,Lost Customers
13236.0,25,2,744.85,4,2,3,9,Potential Loyalists
13238.0,17,4,700.73,4,4,3,11,Loyal Customers
13239.0,262,1,329.56,1,1,2,4,Lost Customers
13240.0,96,4,663.65,2,4,3,9,At Risk
13242.0,112,3,270.40000000000003,2,3,2,7,At Risk
13243.0,203,1,600.07,1,1,3,5,Lost Customers
13244.0,93,1,121.74000000000001,2,1,1,4,Others
13245.0,51,1,430.5,3,1,2,6,Others
13246.0,18,6,1987.3,4,5,4,13,Champions
13247.0,18,4,501.12,4,4,3,11,Loyal Customers
13248.0,125,2,465.68,2,2,2,6,Others
13249.0,92,3,711.41,2,3,3,8,At Risk
13253.0,157,2,1030.4,2,2,4,8,Others
13255.0,9,2,399.51,5,2,2,9,Potential Loyalists
13258.0,12,3,698.58,5,3,3,11,Potential Loyalists
13259.0,62,1,292.32,3,1,2,6,Others
13260.0,61,1,557.62,3,1,3,7,Others
13261.0,269,2,944.1,1,2,4,7,Lost Customers
13262.0,263,1,200.29,1,1,1,3,Lost Customers
13263.0,1,35,7454.07,5,5,5,15,Champions
13265.0,53,5,2107.66,3,4,5,12,Loyal Customers
13266.0,11,12,3834.2599999999998,5,5,5,15,Champions
13267.0,3,19,4521.49,5,5,5,15,Champions
13268.0,18,11,3214.69,4,5,5,14,Champions
13269.0,1,15,5346.2300000000005,5,5,5,15,Champions
13270.0,366,1,590.0,1,1,3,5,Lost Customers
13271.0,37,1,217.38,3,1,1,5,Others
13272.0,31,2,276.56,4,2,2,8,Potential Loyalists
13273.0,113,1,138.98,2,1,1,4,Others
13276.0,64,2,590.9300000000001,3,2,3,8,Others
13277.0,16,4,258.4,4,4,2,10,Loyal Customers
13278.0,41,1,542.73,3,1,3,7,Others
13279.0,78,1,137.75,2,1,1,4,Others
13280.0,122,3,814.86,2,3,3,8,At Risk
13282.0,18,3,1132.14,4,3,4,11,Potential Loyalists
13283.0,60,2,93.66,3,2,1,6,Others
13284.0,331,1,201.19,1,1,1,3,Lost Customers
13285.0,23,4,2709.12,4,4,5,13,Champions
13291.0,156,1,361.11,2,1,2,5,Others
13292.0,39,2,578.9399999999999,3,2,3,8,Others
13294.0,190,2,873.74,1,2,3,6,Lost Customers
13295.0,360,1,201.20000000000002,1,1,1,3,Lost Customers
13296.0,137,1,87.4,2,1,1,4,Others
13297.0,8,4,2089.85,5,4,5,14,Champions
13298.0,1,1,360.0,5,1,2,8,New Customers
13299.0,268,1,142.5,1,1,1,3,Lost Customers
13300.0,169,1,371.89,2,1,2,5,Others
13301.0,104,4,618.09,2,4,3,9,At Risk
13302.0,155,1,63.75,2,1,1,4,Others
13304.0,351,1,300.42,1,1,2,4,Lost Customers
13305.0,4,10,2000.86,5,5,4,14,Champions
13307.0,120,1,15.0,2,1,1,4,Others
13308.0,23,3,1385.51,4,3,4,11,Potential Loyalists
13309.0,7,5,1456.79,5,4,4,13,Champions
13310.0,28,3,1132.03,4,3,4,11,Potential Loyalists
13311.0,4,2,598.57,5,2,3,10,Potential Loyalists
13313.0,22,5,1555.32,4,4,4,12,Champions
13314.0,2,3,775.94,5,3,3,11,Potential Loyalists
13316.0,37,4,5977.7300000000005,3,4,5,12,Loyal Customers
13317.0,66,6,2273.68,3,5,5,13,Loyal Customers
13318.0,1,3,640.76,5,3,3,11,Potential Loyalists
13319.0,5,26,10845.550000000001,5,5,5,15,Champions
13320.0,78,4,1548.7,2,4,4,10,At Risk
13321.0,72,2,567.36,2,2,3,7,Others
13322.0,17,1,199.48000000000002,4,1,1,6,Others
13323.0,3,5,787.85,5,4,3,12,Loyal Customers
13324.0,36,10,7121.95,3,5,5,13,Loyal Customers
13325.0,82,1,675.3,2,1,3,6,Others
13327.0,39,8,3627.77,3,5,5,13,Loyal Customers
13328.0,316,1,1308.48,1,1,4,6,Lost Customers
13329.0,32,2,789.0,4,2,3,9,Potential Loyalists
13330.0,93,3,1140.93,2,3,4,9,At Risk
13332.0,14,1,350.9,4,1,2,7,Others
13334.0,82,3,3536.82,2,3,5,10,At Risk
13336.0,77,1,795.12,2,1,3,6,Others
13338.0,158,1,487.02,2,1,2,5,Others
13339.0,201,1,860.12,1,1,3,5,Lost Customers
13340.0,45,7,10736.48,3,5,5,13,Loyal Customers
13341.0,261,1,775.85,1,1,3,5,Lost Customers
13343.0,178,1,353.43,2,1,2,5,Others
13344.0,68,3,2543.72,3,3,5,11,Others
13345.0,288,1,389.5,1,1,2,4,Lost Customers
13347.0,70,1,341.36,3,1,2,6,Others
13348.0,64,1,233.76,3,1,1,5,Others
13349.0,11,1,247.32,5,1,1,7,New Customers
13350.0,16,2,979.12,4,2,4,10,Potential Loyalists
13351.0,66,1,373.94,3,1,2,6,Others
13352.0,60,1,397.97999999999996,3,1,2,6,Others
13354.0,71,1,743.53,3,1,3,7,Others
13355.0,122,1,674.7,2,1,3,6,Others
13356.0,80,1,768.24,2,1,3,6,Others
13357.0,257,1,609.95,1,1,3,5,Lost Customers
13358.0,269,1,439.03,1,1,2,4,Lost Customers
13359.0,64,1,439.56,3,1,2,6,Others
13362.0,9,4,3090.7400000000002,5,4,5,14,Champions
13363.0,18,2,992.5,4,2,4,10,Potential Loyalists
13364.0,71,1,134.95999999999998,3,1,1,5,Others
13365.0,34,2,2225.37,3,2,5,10,Others
13366.0,50,1,56.160000000000004,3,1,1,5,Others
13368.0,257,2,623.4,1,2,3,6,Lost Customers
13369.0,366,1,308.28000000000003,1,1,2,4,Lost Customers
13370.0,372,1,754.87,1,1,3,5,Lost Customers
13372.0,90,1,378.64,2,1,2,5,Others
13373.0,61,3,3312.25,3,3,5,11,Others
13375.0,89,1,778.65,2,1,3,6,Others
13376.0,99,3,1019.76,2,3,4,9,At Risk
13379.0,26,3,572.56,4,3,3,10,Potential Loyalists
13381.0,32,6,3639.31,4,5,5,14,Champions
13382.0,281,1,222.99,1,1,1,3,Lost Customers
13384.0,31,7,4151.93,4,5,5,14,Champions
13385.0,330,1,534.57,1,1,3,5,Lost Customers
13388.0,131,2,677.1,2,2,3,7,Others
13389.0,11,3,797.96,5,3,3,11,Potential Loyalists
13390.0,75,1,544.08,2,1,3,6,Others
13391.0,204,1,59.8,1,1,1,3,Lost Customers
13394.0,2,8,2520.02,5,5,5,15,Champions
13395.0,185,1,307.72,1,1,2,4,Lost Customers
13396.0,29,2,1360.99,4,2,4,10,Potential Loyalists
13397.0,73,5,1544.13,2,4,4,10,At Risk
13398.0,192,1,457.34,1,1,2,4,Lost Customers
13402.0,127,2,621.23,2,2,3,7,Others
13403.0,18,1,75.0,4,1,1,6,Others
13404.0,1,2,252.49,5,2,2,9,Potential Loyalists
13405.0,74,3,572.451,2,3,3,8,At Risk
13408.0,2,62,28117.04,5,5,5,15,Champions
13410.0,24,5,1003.06,4,4,4,12,Champions
13411.0,107,1,213.55,2,1,1,4,Others
13414.0,134,3,1390.5,2,3,4,9,At Risk
13416.0,44,2,712.5,3,2,3,8,Others
13417.0,5,2,640.83,5,2,3,10,Potential Loyalists
13418.0,12,18,6127.43,5,5,5,15,Champions
13419.0,64,1,221.06,3,1,1,5,Others
13420.0,150,2,159.85,2,2,1,5,Others
13421.0,40,2,1851.08,3,2,4,9,Others
13422.0,64,1,2626.3,3,1,5,9,Others
13425.0,108,3,1624.21,2,3,4,9,At Risk
13426.0,1,10,3641.32,5,5,5,15,Champions
13427.0,19,3,582.6,4,3,3,10,Potential Loyalists
13428.0,10,1,218.47,5,1,1,7,New Customers
13429.0,11,4,1006.8,5,4,4,13,Champions
13430.0,19,2,679.45,4,2,3,9,Potential Loyalists
13431.0,67,2,1269.1,3,2,4,9,Others
13434.0,74,2,534.24,2,2,3,7,Others
13435.0,5,7,3809.8900000000003,5,5,5,15,Champions
13436.0,2,1,196.89,5,1,1,7,New Customers
13437.0,14,7,3408.06,4,5,5,14,Champions
13439.0,255,1,283.71,1,1,2,4,Lost Customers
13441.0,92,1,296.64,2,1,2,5,Others
13447.0,23,3,1129.14,4,3,4,11,Potential Loyalists
13448.0,17,6,3539.37,4,5,5,14,Champions
13449.0,24,1,291.88,4,1,2,7,Others
13450.0,27,6,2043.7199999999998,4,5,4,13,Champions
13451.0,26,5,2976.15,4,4,5,13,Champions
13452.0,259,2,590.0,1,2,3,6,Lost Customers
13453.0,166,2,356.97999999999996,2,2,2,6,Others
13455.0,25,2,1058.34,4,2,4,10,Potential Loyalists
13456.0,18,6,1766.72,4,5,4,13,Champions
13458.0,7,14,9646.57,5,5,5,15,Champions
13460.0,29,2,183.44,4,2,1,7,Potential Loyalists
13461.0,39,3,1445.0,3,3,4,10,Others
13462.0,253,1,151.5,1,1,1,3,Lost Customers
13464.0,58,1,674.68,3,1,3,7,Others
13466.0,184,1,307.9,1,1,2,4,Lost Customers
13467.0,11,2,1083.71,5,2,4,11,Potential Loyalists
13468.0,2,37,5704.97,5,5,5,15,Champions
13470.0,99,2,165.0,2,2,1,5,Others
13471.0,1,4,2531.58,5,4,5,14,Champions
13473.0,61,2,422.64,3,2,2,7,Others
13474.0,236,1,229.59,1,1,1,3,Lost Customers
13475.0,191,4,1431.78,1,4,4,9,At Risk
13476.0,179,2,1238.47,2,2,4,8,Others
13477.0,38,6,1454.58,3,5,4,12,Loyal Customers
13479.0,201,2,300.95,1,2,2,5,Lost Customers
13481.0,46,5,1804.56,3,4,4,11,Loyal Customers
13482.0,232,1,184.64,1,1,1,3,Lost Customers
13483.0,66,1,140.34,3,1,1,5,Others
13484.0,241,1,313.8,1,1,2,4,Lost Customers
13485.0,233,1,454.24,1,1,2,4,Lost Customers
13486.0,78,3,1122.41,2,3,4,9,At Risk
13487.0,58,3,575.4,3,3,3,9,Others
13488.0,17,13,8968.31,4,5,5,14,Champions
13489.0,105,4,449.52,2,4,2,8,At Risk
13491.0,52,10,1215.82,3,5,4,12,Loyal Customers
13492.0,136,3,1269.84,2,3,4,9,At Risk
13493.0,275,2,618.63,1,2,3,6,Lost Customers
13494.0,312,1,316.26000000000005,1,1,2,4,Lost Customers
13495.0,8,5,2044.8700000000001,5,4,4,13,Champions
13496.0,11,2,653.33,5,2,3,10,Potential Loyalists
13497.0,283,2,348.05,1,2,2,5,Lost Customers
13499.0,18,5,1159.11,4,4,4,12,Champions
13500.0,23,3,1166.77,4,3,4,11,Potential Loyalists
13501.0,288,1,1340.32,1,1,4,6,Lost Customers
13502.0,17,3,292.0,4,3,2,9,Potential Loyalists
13503.0,71,1,216.85,3,1,1,5,Others
13504.0,64,1,295.93,3,1,2,6,Others
13505.0,73,4,4393.63,2,4,5,11,At Risk
13506.0,316,2,458.52,1,2,2,5,Lost Customers
13507.0,3,4,2479.16,5,4,5,14,Champions
13508.0,244,1,110.97,1,1,1,3,Lost Customers
13509.0,9,7,979.72,5,5,4,14,Champions
13510.0,1,4,1791.56,5,4,4,13,Champions
13512.0,261,1,251.21,1,1,2,4,Lost Customers
13513.0,127,1,205.1,2,1,1,4,Others
13514.0,74,1,152.20000000000002,2,1,1,4,Others
13515.0,73,4,891.12,2,4,3,9,At Risk
13516.0,21,3,1389.41,4,3,4,11,Potential Loyalists
13517.0,60,3,2128.42,3,3,5,11,Others
13518.0,86,1,659.4399999999999,2,1,3,6,Others
13519.0,78,1,122.75,2,1,1,4,Others
13520.0,59,6,3624.35,3,5,5,13,Loyal Customers
13521.0,1,3,1093.65,5,3,4,12,Potential Loyalists
13522.0,30,1,125.80000000000001,4,1,1,6,Others
13523.0,33,5,3964.88,3,4,5,12,Loyal Customers
13524.0,41,5,680.1800000000001,3,4,3,10,Loyal Customers
13525.0,15,2,628.78,4,2,3,9,Potential Loyalists
13527.0,34,7,2287.51,3,5,5,13,Loyal Customers
13529.0,79,2,307.76,2,2,2,6,Others
13531.0,205,2,483.8,1,2,2,5,Lost Customers
13532.0,34,1,210.31,3,1,1,5,Others
13533.0,183,3,270.79,1,3,2,6,At Risk
13534.0,2,25,5870.08,5,5,5,15,Champions
13536.0,1,7,3448.29,5,5,5,15,Champions
13538.0,43,7,1280.85,3,5,4,12,Loyal Customers
13539.0,86,3,631.34,2,3,3,8,At Risk
13544.0,40,2,291.41,3,2,2,7,Others
13546.0,12,3,626.99,5,3,3,11,Potential Loyalists
13548.0,96,2,682.41,2,2,3,7,Others
13549.0,26,7,918.2,4,5,3,12,Loyal Customers
13551.0,319,1,91.80000000000001,1,1,1,3,Lost Customers
13552.0,66,12,3740.07,3,5,5,13,Loyal Customers
13555.0,74,4,4149.28,2,4,5,11,At Risk
13557.0,28,2,584.06,4,2,3,9,Potential Loyalists
13558.0,6,4,605.06,5,4,3,12,Loyal Customers
13560.0,7,1,174.37,5,1,1,7,New Customers
13561.0,216,1,141.85999999999999,1,1,1,3,Lost Customers
13562.0,82,3,1799.33,2,3,4,9,At Risk
13563.0,84,2,777.53,2,2,3,7,Others
13564.0,144,3,1749.02,2,3,4,9,At Risk
13565.0,19,2,240.22,4,2,1,7,Potential Loyalists
13566.0,41,2,874.71,3,2,3,8,Others
13568.0,173,1,192.85,2,1,1,4,Others
13569.0,17,2,373.75,4,2,2,8,Potential Loyalists
13570.0,243,1,239.49,1,1,1,3,Lost Customers
13571.0,13,12,2092.32,5,5,5,15,Champions
13572.0,206,1,1384.25,1,1,4,6,Lost Customers
13573.0,50,2,294.4,3,2,2,7,Others
13575.0,23,5,732.0699999999999,4,4,3,11,Loyal Customers
13576.0,10,18,6717.34,5,5,5,15,Champions
13577.0,25,4,1687.6000000000001,4,4,4,12,Champions
13579.0,15,2,467.04,4,2,2,8,Potential Loyalists
13581.0,309,1,118.0,1,1,1,3,Lost Customers
13583.0,156,1,781.03,2,1,3,6,Others
13584.0,307,1,142.4,1,1,1,3,Lost Customers
13587.0,64,1,712.4,3,1,3,7,Others
13588.0,16,9,2478.95,4,5,5,14,Champions
13589.0,15,2,379.65,4,2,2,8,Potential Loyalists
13590.0,11,6,1981.92,5,5,4,14,Champions
13591.0,65,3,1117.13,3,3,4,10,Others
13592.0,36,4,247.95999999999998,3,4,1,8,Loyal Customers
13593.0,108,5,2037.0800000000002,2,4,4,10,At Risk
13594.0,53,1,396.97,3,1,2,6,Others
13596.0,6,2,697.04,5,2,3,10,Potential Loyalists
13598.0,47,1,180.17000000000002,3,1,1,5,Others
13599.0,1,21,5153.67,5,5,5,15,Champions
13600.0,312,1,219.52,1,1,1,3,Lost Customers
13601.0,45,2,693.32,3,2,3,8,Others
13602.0,65,1,428.89,3,1,2,6,Others
13603.0,26,1,164.34,4,1,1,6,Others
13606.0,29,3,280.53999999999996,4,3,2,9,Potential Loyalists
13607.0,40,1,678.01,3,1,3,7,Others
13610.0,12,7,1131.88,5,5,4,14,Champions
13611.0,89,3,1171.8,2,3,4,9,At Risk
13614.0,24,4,1610.46,4,4,4,12,Champions
13615.0,319,1,417.69,1,1,2,4,Lost Customers
13617.0,40,3,544.18,3,3,3,9,Others
13618.0,174,1,177.34,2,1,1,4,Others
13621.0,117,1,213.85,2,1,1,4,Others
13623.0,31,5,747.78,4,4,3,11,Loyal Customers
13626.0,253,1,257.23,1,1,2,4,Lost Customers
13627.0,59,5,1638.47,3,4,4,11,Loyal Customers
13629.0,23,11,7792.36,4,5,5,14,Champions
13630.0,5,7,2031.78,5,5,4,14,Champions
13631.0,100,11,3070.42,2,5,5,12,At Risk
13632.0,25,5,2121.27,4,4,5,13,Champions
13634.0,33,5,1575.16,3,4,4,11,Loyal Customers
13635.0,68,1,1071.03,3,1,4,8,Others
13636.0,37,5,949.12,3,4,4,11,Loyal Customers
13637.0,52,3,810.5,3,3,3,9,Others
13638.0,16,1,122.64,4,1,1,6,Others
13639.0,74,1,1033.34,2,1,4,7,Others
13642.0,216,1,354.8,1,1,2,4,Lost Customers
13643.0,31,3,519.44,4,3,3,10,Potential Loyalists
13644.0,16,4,2624.26,4,4,5,13,Champions
13645.0,120,1,252.1,2,1,2,5,Others
13647.0,10,4,1678.1200000000001,5,4,4,13,Champions
13649.0,257,2,346.6,1,2,2,5,Lost Customers
13650.0,17,6,1836.34,4,5,4,13,Champions
13651.0,35,2,94.2,3,2,1,6,Others
13652.0,46,3,1095.08,3,3,4,10,Others
13654.0,43,6,2707.33,3,5,5,13,Loyal Customers
13655.0,114,2,932.97,2,2,3,7,Others
13656.0,165,2,379.65,2,2,2,6,Others
13657.0,11,2,382.14,5,2,2,9,Potential Loyalists
13658.0,10,5,2639.17,5,4,5,14,Champions
13659.0,206,2,1573.2,1,2,4,7,Lost Customers
13662.0,86,3,897.76,2,3,3,8,At Risk
13663.0,179,1,189.47,1,1,1,3,Lost Customers
13666.0,60,3,84.65,3,3,1,7,Others
13667.0,149,1,305.02,2,1,2,5,Others
13668.0,3,21,6363.59,5,5,5,15,Champions
13669.0,51,2,218.55,3,2,1,6,Others
13670.0,75,1,349.7,2,1,2,5,Others
13672.0,301,2,186.39000000000001,1,2,1,4,Lost Customers
13673.0,19,2,396.92,4,2,2,8,Potential Loyalists
13675.0,151,2,486.82000000000005,2,2,2,6,Others
13678.0,152,1,232.6,2,1,1,4,Others
13680.0,1,4,3722.42,5,4,5,14,Champions
13681.0,18,4,827.83,4,4,3,11,Loyal Customers
13682.0,187,1,59.5,1,1,1,3,Lost Customers
13684.0,286,1,67.23,1,1,1,3,Lost Customers
13685.0,3,7,3119.44,5,5,5,15,Champions
13686.0,183,1,72.0,1,1,1,3,Lost Customers
13689.0,63,1,910.0,3,1,3,7,Others
13690.0,59,1,172.25,3,1,1,5,Others
13692.0,25,3,1488.32,4,3,4,11,Potential Loyalists
13694.0,4,50,65039.62,5,5,5,15,Champions
13695.0,31,15,2504.13,4,5,5,14,Champions
13697.0,39,1,151.29999999999998,3,1,1,5,Others
13699.0,155,1,308.58000000000004,2,1,2,5,Others
13700.0,26,10,2265.12,4,5,5,14,Champions
13703.0,318,1,99.5,1,1,1,3,Lost Customers
13704.0,5,9,2308.06,5,5,5,15,Champions
13705.0,8,3,711.86,5,3,3,11,Potential Loyalists
13706.0,303,1,330.79,1,1,2,4,Lost Customers
13707.0,267,2,806.41,1,2,3,6,Lost Customers
13708.0,271,1,296.88,1,1,2,4,Lost Customers
13709.0,4,13,6328.05,5,5,5,15,Champions
13710.0,32,1,180.48,4,1,1,6,Others
13711.0,219,2,252.06,1,2,2,5,Lost Customers
13712.0,247,1,228.84,1,1,1,3,Lost Customers
13715.0,281,5,1079.34,1,4,4,9,At Risk
13716.0,269,1,138.28,1,1,1,3,Lost Customers
13717.0,32,6,1445.01,4,5,4,13,Champions
13718.0,246,2,306.55,1,2,2,5,Lost Customers
13719.0,15,5,1041.68,4,4,4,12,Champions
13720.0,117,4,799.9,2,4,3,9,At Risk
13721.0,36,1,524.14,3,1,3,7,Others
13722.0,132,3,2375.41,2,3,5,10,At Risk
13723.0,217,1,199.85000000000002,1,1,1,3,Lost Customers
13725.0,50,8,1980.56,3,5,4,12,Loyal Customers
13726.0,39,2,1079.6599999999999,3,2,4,9,Others
13727.0,29,2,333.48,4,2,2,8,Potential Loyalists
13728.0,37,6,1016.14,3,5,4,12,Loyal Customers
13730.0,136,2,752.6,2,2,3,7,Others
13731.0,219,2,610.59,1,2,3,6,Lost Customers
